term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
'melia,1,5.295376077609032e-06,'melia,0,1.0,0.0006540665278461046,1.1085873353323807e-05,0.0006540182638877955,0.0038476399138541195,6.521423582803592e-05,0.003847355994215239,4.526076345525695e-06,7.671315839874059e-08,4.525742363658797e-06,0.00691990210908734,0.00011728647642520915,0.006918454673981781
'mr,1,5.295376077609032e-06,'mr,0,1.0,0.0006949707268923837,1.1779164862582774e-05,0.0006949225038382737,0.004088264716063426,6.929262230615976e-05,0.004087981037049348,5.0675744394066416e-06,8.58910921933329e-08,5.0672228074501554e-06,0.007291781140288742,0.00012358951085235156,0.007290334892347938
'mrs,1,5.295376077609032e-06,'mr,0,1.0,0.000743537362351753,1.2602328175453442e-05,0.0007434891878642786,0.004373964896579378,7.41349982471081e-05,0.004373681503265479,5.746670769533747e-06,9.740119948362284e-08,5.746298437310749e-06,0.007728825827067329,0.0001309970479163954,0.007727380984181474
'my,1,5.295376077609032e-06,'mi,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'olesome,1,5.295376077609032e-06,'olesom,0,1.0,0.0007225866234019596,1.224723090511796e-05,0.000722538427963746,0.00425071917771738,7.204608775792169e-05,0.0042504356611577625,5.448933546069486e-06,9.235480586558452e-08,5.448570110418252e-06,0.007540872429129318,0.00012781139710388675,0.007539426980708526
'once,1,5.295376077609032e-06,'onc,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'pardon,1,5.295376077609032e-06,'pardon,0,1.0,0.0007138192813920351,1.2098631888000595e-05,0.0007137710771864796,0.004199144034181318,7.117193278273419e-05,0.0041988604660465586,5.3264910050187356e-06,9.027950855963959e-08,5.326131307159644e-06,0.0074619601121329,0.0001264739002056424,0.007460514410052726
'perhaps,1,5.295376077609032e-06,'perhap,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'pip,1,5.295376077609032e-06,'pip,0,1.0,0.0007138192813920351,1.2098631888000595e-05,0.0007137710771864796,0.004199144034181318,7.117193278273419e-05,0.0041988604660465586,5.3264910050187356e-06,9.027950855963959e-08,5.326131307159644e-06,0.0074619601121329,0.0001264739002056424,0.007460514410052726
'pon,1,5.295376077609032e-06,'pon,0,1.0,0.0006325556593893142,1.072128236253075e-05,0.0006325073739201368,0.003721099153041046,6.306947717018722e-05,0.003720815106861404,4.252589432083061e-06,7.207778698445867e-08,4.25226481515347e-06,0.006722869946636197,0.00011394694824807112,0.0067214218857526665
'poor,2,1.0590752155218063e-05,'poor,0,1.0,0.001430653013223059,2.4248356156323033e-05,0.0014306048105491877,0.008416021004285203,0.00014264442380144412,0.008415737445160793,1.9341653472187952e-05,3.278246351218297e-07,1.9341001798158095e-05,0.013519458102991681,0.00022914335767782511,0.013518012445237803
'prentice,4,2.1181504310436126e-05,'prentic,0,3.0,0.004918093691288274,8.335752019132668e-05,0.002785434178157367,0.021136395593442072,0.00035824399310918766,0.01197090628698587,0.00021979827561904595,3.725394502017728e-06,0.00012448596298477016,0.04469176258443151,0.0007574875014310426,0.023642436790654277
'prentices,1,5.295376077609032e-06,'prentic,0,1.0,0.0009515139113186085,1.612735442912896e-05,0.000951465944807683,0.005597416696789511,9.487146943711035e-05,0.005597134526927414,9.088704571579175e-06,1.5404584019625722e-07,9.088246403346481e-06,0.009551835725642773,0.00016189552077360632,0.009550396851070106
're,70,0.00037067632543263224,'re,0,28.0,0.050195189438496865,0.0008507659226863875,0.004761844632293587,0.05397429125100272,0.0009148184957797071,0.005120354997172704,0.022263517156794966,0.00037734774842025366,0.0021120631449943784,0.443538861110864,0.007517607815438373,0.03673412535863744
's,1179,0.006243248395501048,'s,0,59.0,0.8105107739407157,0.013737470744757892,0.03015404966595004,0.0,0.0,0.0,3.993643005681042,0.0676888645030685,0.1485785425847881,4.927316371457828,0.08351383680436997,0.1523233152224331
'sally,1,5.295376077609032e-06,'salli,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'separate,1,5.295376077609032e-06,'separ,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'she,4,2.1181504310436126e-05,'she,0,3.0,0.0025467280105097895,4.3164881534064226e-05,0.0013917786674531344,0.010945023433446312,0.00018550887175332732,0.005981420107126389,6.518995175964075e-05,1.1049144366040805e-06,3.562609898542135e-05,0.0255975320060156,0.0004338564746782305,0.013206385250704366
'shoot,1,5.295376077609032e-06,'shoot,0,1.0,0.0006734446862439151,1.1414316715998562e-05,0.0006733964416637645,0.003961634702662433,6.714635089258361e-05,0.003961350897018341,4.7791166216261096e-06,8.100197663773067e-08,4.7787742527877915e-06,0.007096524360866604,0.00012028007391299329,0.007095077488620803
'somehow,1,5.295376077609032e-06,'somehow,0,1.0,0.0004234170045243557,7.176559398717893e-06,0.00042336850991652337,0.0024908110986468133,4.221713726520022e-05,0.002490525822179116,2.0093831420179243e-06,3.405734139013431e-08,2.009153004242596e-06,0.004745636383392675,8.043451497275721e-05,0.004744182176809671
'spectable,1,5.295376077609032e-06,'spectabl,0,1.0,0.0006540665278461046,1.1085873353323807e-05,0.0006540182638877955,0.0038476399138541195,6.521423582803592e-05,0.003847355994215239,4.526076345525695e-06,7.671315839874059e-08,4.525742363658797e-06,0.00691990210908734,0.00011728647642520915,0.006918454673981781
't,1,5.295376077609032e-06,'t,0,1.0,0.0009709125084308139,1.645614421069176e-05,0.0009708645613184855,0.005711531719258997,9.680562236032198e-05,0.005711249663511922,9.43559989794388e-06,1.599254219990488e-07,9.435133934466987e-06,0.009718280294064473,0.00016471661515363514,0.009716841972581257
'that,1,5.295376077609032e-06,'that,0,1.0,0.0006949707268923837,1.1779164862582774e-05,0.0006949225038382737,0.004088264716063426,6.929262230615976e-05,0.004087981037049348,5.0675744394066416e-06,8.58910921933329e-08,5.0672228074501554e-06,0.007291781140288742,0.00012358951085235156,0.007290334892347938
'then,1,5.295376077609032e-06,'then,0,1.0,0.00041327021144090594,7.0045798549306095e-06,0.0004132217066862805,0.0024311211368411426,4.12054429973075e-05,0.0024308358006834853,1.9202168736150433e-06,3.2546048705339715e-08,1.919991501338736e-06,0.004646395555392256,7.87524670405467e-05,0.004644941047326705
'there,1,5.295376077609032e-06,'there,0,1.0,0.0005131297029965183,8.697113610110479e-06,0.0005130812981013845,0.0030185588807535736,5.116201492802667e-05,0.0030182741320336605,2.877976873736297e-06,4.877926904637792e-08,2.877705386492512e-06,0.0056086733177397536,9.506225962270768e-05,0.005607221762310402
'this,1,5.295376077609032e-06,'thi,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'to,2,1.0590752155218063e-05,'to,0,2.0,0.0013908597126744578,2.3573893435160302e-05,0.00069588968167106,0.006791071508727351,0.00011510290692758222,0.0033977809173338256,2.0293818592434662e-05,3.43963026990418e-07,1.0153618536426058e-05,0.01459084507769088,0.0002473024589439132,0.0072990851066399845
'told,1,5.295376077609032e-06,'told,0,1.0,0.0004244951865517733,7.194833670369039e-06,0.0004244466930221229,0.0024971536586563476,4.2324638282310974e-05,0.0024968683885312104,2.0189673599141547e-06,3.421978576125686e-08,2.018736716890081e-06,0.004756160785507312,8.061289466961546e-05,0.004754706610938591
'ud,4,2.1181504310436126e-05,'ud,0,3.0,0.002269169490099788,3.84604998321998e-05,0.0013917786674531344,0.009752165579170764,0.00016529094201984346,0.005981420107126389,5.217621304203352e-05,8.843425939327715e-07,3.200190227183024e-05,0.022993528367834283,0.0003897208197938014,0.013206385250704366
'ull,1,5.295376077609032e-06,'ull,0,1.0,0.0004244951865517733,7.194833670369039e-06,0.0004244466930221229,0.0024971536586563476,4.2324638282310974e-05,0.0024968683885312104,2.0189673599141547e-06,3.421978576125686e-08,2.018736716890081e-06,0.004756160785507312,8.061289466961546e-05,0.004754706610938591
'un,2,1.0590752155218063e-05,'un,0,2.0,0.0012028828062012403,2.0387844172902378e-05,0.0007434891878642786,0.005873247372895355,9.954656564229415e-05,0.0036301923154012004,1.542348281047339e-05,2.6141496288937947e-07,9.533092209549031e-06,0.01282209931920256,0.00021732371727461967,0.007727380984181474
'uns,1,5.295376077609032e-06,'un,0,1.0,0.0004244951865517733,7.194833670369039e-06,0.0004244466930221229,0.0024971536586563476,4.2324638282310974e-05,0.0024968683885312104,2.0189673599141547e-06,3.421978576125686e-08,2.018736716890081e-06,0.004756160785507312,8.061289466961546e-05,0.004754706610938591
